MONTH_END_DATE,PRIMARY_PLAN_TYPE,COUNTRY_CODE,Monthly Active Users
2020-12-31,Canva Pro - NFP,MK,25
2020-12-31,Education,MK,9
2020-12-31,Free,MK,3921
2021-01-31,Canva Pro,MK,282
2021-01-31,Canva Pro,MK,442
2021-01-31,Canva Pro,MK,282
2021-01-31,Canva Pro - NFP,MK,25
2021-01-31,Canva Pro - NFP,MK,17
2021-01-31,Canva Pro - NFP,MK,17
2021-01-31,Free,MK,3433
2021-02-28,Canva for Teams,MK,1
2021-02-28,Canva for Teams,MK,1
2021-02-28,Canva Pro - NFP,MK,25
2021-02-28,Education,MK,1
2021-02-28,Free,MK,3560
2021-03-31,Canva for Teams,MK,59
2021-03-31,Domain,MK,1
2021-03-31,Education,MK,59
2021-03-31,Education,MK,47
2021-03-31,Enterprise,MK,1
2021-03-31,Free,MK,4298
2021-04-30,Canva for Teams,MK,44
2021-04-30,Canva Pro,MK,239
2021-04-30,Domain,MK,2
2021-04-30,Education,MK,37
2021-04-30,Free,MK,3501
2021-04-30,Free,MK,4298
2021-04-30,Free,MK,4889
2021-05-31,Canva Pro,MK,273
2021-05-31,Canva Pro - NFP,MK,23
2021-05-31,Free,MK,3433
2021-06-30,Canva Pro,MK,348
2021-06-30,Domain,MK,2
2021-06-30,Free,MK,3433
2021-07-31,Canva Pro,MK,337
2021-07-31,Canva Pro - NFP,MK,25
2021-07-31,Canva Pro - NFP,MK,23
2021-07-31,Domain,MK,2
2021-07-31,Domain,MK,0
2021-07-31,Domain,MK,1
2021-07-31,Education,MK,37
2021-08-31,Canva Pro - NFP,MK,19
2021-08-31,Free,MK,3921
2021-08-31,Free,MK,5112
2021-08-31,Free,MK,3560
2021-08-31,Free,MK,3921
2021-08-31,Unknown,MK,3
2021-09-30,Canva Pro - NFP,MK,44
2021-09-30,Canva Pro - NFP,MK,34
2021-09-30,Domain,MK,1
2021-09-30,Education,MK,59
2021-09-30,Free,MK,3433
2021-10-31,Canva Pro,MK,442
2021-10-31,Canva Pro,MK,391
2021-10-31,Canva Pro - NFP,MK,43
2021-10-31,Domain,MK,1
2021-12-31,Canva for Teams,MK,80
2021-12-31,Canva Pro,MK,672
2021-12-31,Canva Pro,MK,700
2022-01-31,Canva for Teams,MK,99
2022-01-31,Canva Pro,MK,672
2022-01-31,Canva Pro - NFP,MK,34
2022-01-31,Education,MK,90
2022-01-31,Unknown,MK,0
2022-02-28,Free,MK,5864
2022-02-28,Free,MK,5559
2022-03-31,Canva Pro,MK,700
2022-03-31,Education,MK,61
2022-03-31,Education,MK,90
2022-04-30,Canva Pro - NFP,MK,93
2022-04-30,Canva Pro - NFP,MK,99
2022-04-30,Education,MK,90
2022-04-30,Education,MK,63
2022-05-31,Education,MK,63
2022-05-31,Enterprise,MK,0
2022-05-31,Unknown,MK,1
2022-06-30,Canva for Teams,MK,61
2022-06-30,Canva Pro,MK,688
2022-06-30,Canva Pro - NFP,MK,81
2022-06-30,Canva Pro - NFP,MK,79
2022-06-30,Unknown,MK,1
2022-07-31,Canva Pro,MK,487
2022-07-31,Canva Pro,MK,487
2022-07-31,Canva Pro,MK,688
2022-07-31,Canva Pro - NFP,MK,49
2022-07-31,Domain,MK,0
2022-07-31,Education,MK,61
2022-07-31,Education,MK,113
2022-07-31,Education,MK,61
2022-07-31,Education,MK,63
2022-08-31,Canva Pro,MK,786
2022-08-31,Canva Pro,MK,531
2022-08-31,Canva Pro,MK,654
2022-08-31,Canva Pro,MK,654
2022-08-31,Canva Pro,MK,531
2022-08-31,Education,MK,99
2022-09-30,Canva for Teams,MK,250
2022-09-30,Canva Pro - NFP,MK,58
2022-09-30,Education,MK,165
2022-09-30,Free,MK,5057
2022-10-31,Canva for Teams,MK,145
2022-10-31,Canva Pro,MK,654
2022-10-31,Canva Pro,MK,537
2022-10-31,Canva Pro,MK,688
2022-10-31,Education,MK,205
2022-10-31,Free,MK,4602
2022-10-31,Free,MK,4602
2022-10-31,Free,MK,5122
2022-10-31,Free,MK,5057
2022-11-30,Canva for Teams,MK,159
2022-11-30,Unknown,MK,2
2022-12-31,Canva Pro - NFP,MK,49
2022-12-31,Education,MK,135
2022-12-31,Free,MK,9760
2023-01-31,Canva Pro - NFP,MK,69
2023-01-31,Canva Pro - NFP,MK,87
2023-01-31,Canva Pro - NFP,MK,87
2023-01-31,Education,MK,148
2023-01-31,Free,MK,9760
2023-01-31,Free,MK,7996
2023-01-31,Unknown,MK,1
2023-01-31,Unknown,MK,0
2023-02-28,Canva Pro - NFP,MK,79
2023-02-28,Free,MK,8186
2023-02-28,Free,MK,8993
2023-02-28,Free,MK,8186
2023-02-28,Unknown,MK,0
2023-02-28,Unknown,MK,3
2023-03-31,Canva Pro,MK,1097
2023-03-31,Domain,MK,6
2023-03-31,Free,MK,9760
2023-03-31,Unknown,MK,3
2023-03-31,Unknown,MK,0
2023-04-30,Canva Pro,MK,1018
2023-04-30,Canva Pro - NFP,MK,120
2023-04-30,Education,MK,148
2023-04-30,Free,MK,10336
2023-04-30,Unknown,MK,1
2023-05-31,Canva Pro,MK,1270
2023-05-31,Canva Pro,MK,1018
2023-05-31,Education,MK,205
2023-05-31,Free,MK,9553
2023-05-31,Unknown,MK,1
2023-06-30,Canva Pro,MK,950
2023-06-30,Canva Pro,MK,1162
2023-06-30,Canva Pro,MK,950
2023-06-30,Canva Pro - NFP,MK,116
2023-06-30,Canva Pro - NFP,MK,131
2023-06-30,Domain,MK,1
2023-06-30,Education,MK,96
2023-06-30,Education,MK,123
2023-07-31,Canva Pro,MK,1097
2023-07-31,Education,MK,165
2023-08-31,Canva Pro,MK,1097
2023-08-31,Canva Pro - NFP,MK,116
2023-08-31,Canva Pro - NFP,MK,131
2023-08-31,Education,MK,96
2023-08-31,Education,MK,179
2023-08-31,Free,MK,8202
2023-09-30,Canva Pro,MK,1363
2023-09-30,Canva Pro,MK,1634
2023-09-30,Domain,MK,1
2023-09-30,Education,MK,306
2023-09-30,Unknown,MK,2
2023-09-30,Unknown,MK,1
2023-10-31,Canva Pro - NFP,MK,153
2023-10-31,Canva Pro - NFP,MK,116
2023-10-31,Domain,MK,2
2023-10-31,Education,MK,299
2023-10-31,Education,MK,302
2023-10-31,Education,MK,299
2023-10-31,Free,MK,10187
2023-11-30,Canva Pro,MK,1705
2023-11-30,Canva Pro,MK,1755
2023-11-30,Canva Pro - NFP,MK,241
2023-11-30,Canva Pro - NFP,MK,185
2023-11-30,Free,MK,13084
2023-11-30,Free,MK,12784
2023-11-30,Unknown,MK,3
2023-12-31,Canva for Teams,MK,250
2023-12-31,Canva Pro - NFP,MK,225
2023-12-31,Canva Pro - NFP,MK,205
2023-12-31,Education,MK,190
2023-12-31,Free,MK,11254
2023-12-31,Free,MK,10871
2024-01-31,Canva Pro - NFP,MK,184
2024-01-31,Free,MK,17191
2024-01-31,Free,MK,12784
2024-01-31,Unknown,MK,1
2024-02-29,Canva Pro - NFP,MK,188
2024-02-29,Education,MK,299
2024-02-29,Education,MK,251
2024-02-29,Enterprise,MK,2
2024-03-31,Canva Pro,MK,1675
2024-03-31,Canva Pro - NFP,MK,167
2024-04-30,Canva Pro,MK,1675
2024-04-30,Domain,MK,3
2024-04-30,Free,MK,17191
2024-05-31,Canva Pro,MK,1705
2024-05-31,Canva Pro,MK,1634
2024-05-31,Canva Pro - NFP,MK,180
2024-05-31,Domain,MK,1
2024-06-30,Canva Pro,MK,1668
2024-06-30,Canva Pro - NFP,MK,205
2024-06-30,Canva Pro - NFP,MK,225
2024-06-30,Enterprise,MK,1
2024-06-30,Free,MK,11254
2024-06-30,Unknown,MK,1
2024-06-30,Unknown,MK,0
2024-07-31,Canva Pro - NFP,MK,191
2024-07-31,Domain,MK,1
2024-07-31,Domain,MK,3
2024-07-31,Domain,MK,2
2024-07-31,Domain,MK,2
2024-07-31,Education,MK,377
2024-07-31,Education,MK,190
2024-08-31,Canva Pro - NFP,MK,184
2024-08-31,Canva Pro - NFP,MK,191
2024-08-31,Education,MK,299
2024-08-31,Free,MK,11254
2024-08-31,Free,MK,12428
2024-08-31,Unknown,MK,1
2024-09-30,Canva Pro,MK,1477
2024-09-30,Canva Pro,MK,1263
2024-09-30,Canva Pro - NFP,MK,172
2024-09-30,Domain,MK,2
2024-09-30,Education,MK,539
2024-09-30,Education,MK,556
2024-09-30,Education,MK,636
2024-09-30,Enterprise,MK,1
2024-09-30,Unknown,MK,2
2024-10-31,Canva Pro,MK,1263
2024-10-31,Canva Pro,MK,1391
2024-10-31,Canva Pro - NFP,MK,188
2024-10-31,Domain,MK,3
2024-10-31,Domain,MK,1
2024-10-31,Education,MK,556
2024-10-31,Education,MK,556
2024-10-31,Education,MK,640
2024-10-31,Free,MK,15627
2024-10-31,Unknown,MK,0
2024-11-30,Canva Pro,MK,1373
2024-11-30,Canva Pro - NFP,MK,205
2024-11-30,Education,MK,556
2024-11-30,Education,MK,640
2024-11-30,Enterprise,MK,1
2024-11-30,Free,MK,11254
2024-11-30,Unknown,MK,3
2024-12-31,Canva for Teams,MK,636
2024-12-31,Canva for Teams,MK,514
2024-12-31,Canva Pro - NFP,MK,241
2024-12-31,Canva Pro - NFP,MK,185
2024-12-31,Education,MK,562
2024-12-31,Education,MK,640
2024-12-31,Enterprise,MK,3
2024-12-31,Enterprise,MK,1
2024-12-31,Unknown,MK,0
2024-12-31,Unknown,MK,3
2020-01-31,Canva Pro,ML,34
2020-01-31,Enterprise,ML,1
2020-01-31,Free,ML,609
2020-02-29,Canva Pro,ML,18
2020-02-29,Domain,ML,0
2020-02-29,Education,ML,1
2020-02-29,Education,ML,1
2020-02-29,Unknown,ML,0
2020-03-31,Canva for Teams,ML,34
2020-03-31,Canva Pro,ML,13
2020-03-31,Canva Pro - NFP,ML,3
2020-03-31,Education,ML,1
2020-03-31,Free,ML,613
2020-03-31,Free,ML,609
2020-04-30,Canva for Teams,ML,38
2020-04-30,Canva Pro - NFP,ML,1
2020-04-30,Free,ML,389
2020-04-30,Free,ML,445
2020-04-30,Free,ML,640
2020-04-30,Free,ML,527
2020-04-30,Unknown,ML,1
2020-05-31,Canva Pro,ML,13
2020-05-31,Canva Pro,ML,18
2020-05-31,Canva Pro - NFP,ML,3
2020-05-31,Canva Pro - NFP,ML,1
2020-05-31,Education,ML,2
2020-05-31,Free,ML,504
2020-05-31,Free,ML,445
2020-06-30,Canva for Teams,ML,23
2020-06-30,Canva Pro,ML,23
2020-06-30,Canva Pro - NFP,ML,2
2020-06-30,Domain,ML,0
2020-06-30,Domain,ML,0
2020-06-30,Free,ML,640
2020-06-30,Free,ML,717
2020-06-30,Free,ML,640
2020-07-31,Canva Pro,ML,34
2020-07-31,Domain,ML,1
2020-08-31,Domain,ML,0
2020-08-31,Education,ML,2
2020-08-31,Education,ML,1
2020-08-31,Free,ML,609
2020-08-31,Free,ML,527
2020-09-30,Canva Pro,ML,38
2020-09-30,Canva Pro,ML,13
2020-09-30,Domain,ML,0
2020-09-30,Education,ML,1
2020-09-30,Free,ML,389
2020-10-31,Canva Pro - NFP,ML,1
2020-10-31,Canva Pro - NFP,ML,1
2020-10-31,Canva Pro - NFP,ML,2
2020-10-31,Education,ML,2
2020-11-30,Canva Pro - NFP,ML,5
2020-11-30,Canva Pro - NFP,ML,1
2020-11-30,Domain,ML,1
2020-12-31,Canva Pro,ML,18
2020-12-31,Canva Pro,ML,29
2020-12-31,Free,ML,913
2020-12-31,Free,ML,987
2021-01-31,Canva for Teams,ML,53
2021-01-31,Canva Pro - NFP,ML,1
2021-01-31,Canva Pro - NFP,ML,2
2021-01-31,Free,ML,1121
2021-02-28,Canva for Teams,ML,54
2021-02-28,Education,ML,2
2021-03-31,Canva for Teams,ML,79
2021-03-31,Domain,ML,0
2021-03-31,Domain,ML,0
2021-03-31,Domain,ML,0
2021-03-31,Free,ML,913
2021-03-31,Unknown,ML,0
2021-04-30,Canva Pro - NFP,ML,1
2021-04-30,Enterprise,ML,0
2021-05-31,Canva Pro - NFP,ML,1
2021-05-31,Canva Pro - NFP,ML,1
2021-05-31,Education,ML,2
2021-05-31,Free,ML,779
2021-06-30,Canva Pro,ML,63
2021-06-30,Domain,ML,1
2021-06-30,Education,ML,0
2021-06-30,Unknown,ML,1
2021-07-31,Canva for Teams,ML,61
2021-07-31,Canva Pro - NFP,ML,2
2021-07-31,Domain,ML,1
2021-07-31,Education,ML,1
2021-07-31,Free,ML,1607
2021-07-31,Unknown,ML,0
2021-08-31,Canva Pro - NFP,ML,1
2021-08-31,Education,ML,2
2021-08-31,Unknown,ML,0
2021-09-30,Canva for Teams,ML,48
2021-09-30,Canva Pro,ML,44
2021-09-30,Canva Pro - NFP,ML,2
2021-09-30,Free,ML,1201
2021-09-30,Free,ML,1607
2021-10-31,Canva Pro,ML,90
2021-10-31,Canva Pro,ML,92
2021-10-31,Canva Pro,ML,136
2021-10-31,Canva Pro - NFP,ML,10
2021-10-31,Enterprise,ML,0
2021-10-31,Free,ML,1932
2021-10-31,Free,ML,1496
2021-11-30,Canva Pro,ML,145
2021-11-30,Canva Pro,ML,136
2021-11-30,Canva Pro - NFP,ML,7
2021-11-30,Canva Pro - NFP,ML,11
2021-11-30,Canva Pro - NFP,ML,11
2021-11-30,Domain,ML,0
2021-11-30,Education,ML,2
2021-11-30,Education,ML,7
2021-11-30,Free,ML,1708
2021-11-30,Unknown,ML,1
2021-12-31,Education,ML,3
2021-12-31,Enterprise,ML,0
2021-12-31,Unknown,ML,0
2022-01-31,Canva Pro - NFP,ML,11
2022-01-31,Canva Pro - NFP,ML,11
2022-01-31,Free,ML,1265
2022-01-31,Free,ML,1460
2022-02-28,Canva Pro - NFP,ML,9
2022-02-28,Canva Pro - NFP,ML,11
2022-02-28,Education,ML,14
2022-02-28,Education,ML,18
2022-02-28,Free,ML,1708
2022-03-31,Canva Pro,ML,201
2022-03-31,Domain,ML,0
2022-03-31,Education,ML,16
2022-03-31,Free,ML,1708
2022-03-31,Free,ML,1201
2022-04-30,Canva Pro,ML,129
2022-04-30,Education,ML,18
2022-04-30,Free,ML,1607
2022-04-30,Free,ML,1201
2022-04-30,Free,ML,1503
2022-05-31,Canva for Teams,ML,201
2022-05-31,Canva Pro,ML,114
2022-05-31,Canva Pro,ML,100
2022-05-31,Canva Pro - NFP,ML,13
2022-05-31,Canva Pro - NFP,ML,10
2022-05-31,Domain,ML,1
2022-05-31,Enterprise,ML,0
2022-05-31,Free,ML,2098
2022-05-31,Free,ML,2496
2022-06-30,Canva Pro - NFP,ML,13
2022-06-30,Domain,ML,1
2022-06-30,Education,ML,18
2022-06-30,Free,ML,2747
2022-07-31,Free,ML,3389
2022-07-31,Free,ML,2747
2022-08-31,Canva Pro,ML,100
2022-08-31,Canva Pro - NFP,ML,16
2022-08-31,Free,ML,2496
2022-08-31,Unknown,ML,0
2022-09-30,Canva for Teams,ML,90
2022-09-30,Canva Pro,ML,136
2022-09-30,Canva Pro,ML,129
2022-09-30,Domain,ML,1
2022-10-31,Canva Pro,ML,92
2022-10-31,Canva Pro,ML,145
2022-10-31,Canva Pro - NFP,ML,17
2022-10-31,Education,ML,36
2022-10-31,Enterprise,ML,1
2022-10-31,Free,ML,2098
2022-11-30,Canva Pro - NFP,ML,20
2022-12-31,Canva Pro,ML,229
2022-12-31,Canva Pro,ML,255
2022-12-31,Enterprise,ML,1
2022-12-31,Free,ML,2422
2023-01-31,Canva Pro,ML,255
2023-01-31,Canva Pro,ML,205
2023-01-31,Canva Pro - NFP,ML,20
2023-01-31,Domain,ML,0
2023-01-31,Education,ML,36
2023-01-31,Education,ML,46
2023-01-31,Enterprise,ML,0
2023-01-31,Free,ML,2496
2023-01-31,Free,ML,3389
2023-02-28,Canva Pro,ML,229
2023-02-28,Canva Pro - NFP,ML,21
2023-03-31,Canva Pro,ML,255
2023-03-31,Canva Pro - NFP,ML,22
2023-03-31,Canva Pro - NFP,ML,21
2023-03-31,Free,ML,5021
2023-03-31,Unknown,ML,1
2023-04-30,Canva Pro,ML,229
2023-04-30,Education,ML,65
2023-04-30,Free,ML,4841
2023-04-30,Unknown,ML,1
2023-05-31,Canva for Teams,ML,420
2023-05-31,Canva Pro,ML,420
2023-05-31,Canva Pro,ML,420
2023-05-31,Canva Pro,ML,420
2023-05-31,Canva Pro,ML,396
2023-05-31,Canva Pro - NFP,ML,18
2023-05-31,Domain,ML,1
2023-05-31,Education,ML,99
2023-05-31,Free,ML,5021
2023-06-30,Canva Pro,ML,420
2023-06-30,Canva Pro,ML,305
2023-06-30,Canva Pro - NFP,ML,18
2023-07-31,Canva for Teams,ML,420
2023-07-31,Canva Pro - NFP,ML,23
2023-07-31,Canva Pro - NFP,ML,21
2023-07-31,Canva Pro - NFP,ML,20
2023-07-31,Education,ML,65
2023-07-31,Education,ML,56
2023-07-31,Education,ML,101
2023-07-31,Unknown,ML,1
2023-08-31,Domain,ML,0
2023-08-31,Domain,ML,0
2023-08-31,Education,ML,76
2023-08-31,Education,ML,65
2023-09-30,Canva Pro,ML,370
2023-09-30,Canva Pro,ML,519
2023-09-30,Domain,ML,1
2023-09-30,Domain,ML,0
2023-09-30,Free,ML,6558
2023-10-31,Canva Pro,ML,280
2023-10-31,Canva Pro - NFP,ML,29
2023-10-31,Education,ML,82
2023-10-31,Education,ML,65
2023-10-31,Education,ML,95
2023-10-31,Free,ML,6578
2023-10-31,Free,ML,6558
2023-10-31,Unknown,ML,0
2023-11-30,Canva Pro,ML,280
2023-11-30,Canva Pro,ML,554
2023-12-31,Canva for Teams,ML,391
2023-12-31,Canva Pro,ML,280
2023-12-31,Free,ML,6823
2024-01-31,Canva for Teams,ML,281
2024-01-31,Canva Pro,ML,432
2024-01-31,Canva Pro - NFP,ML,29
2024-01-31,Canva Pro - NFP,ML,24
2024-01-31,Free,ML,6823
2024-01-31,Free,ML,6351
2024-02-29,Canva Pro,ML,432
2024-02-29,Canva Pro,ML,285
2024-02-29,Canva Pro - NFP,ML,32
2024-02-29,Canva Pro - NFP,ML,36
2024-03-31,Canva Pro,ML,291
2024-03-31,Canva Pro - NFP,ML,37
2024-03-31,Canva Pro - NFP,ML,44
2024-03-31,Education,ML,140
2024-03-31,Education,ML,125
2024-03-31,Education,ML,140
2024-03-31,Free,ML,6336
2024-04-30,Canva Pro,ML,291
2024-04-30,Canva Pro - NFP,ML,41
2024-04-30,Canva Pro - NFP,ML,42
2024-04-30,Education,ML,105
2024-04-30,Free,ML,7251
2024-04-30,Free,ML,6558
2024-05-31,Education,ML,140
2024-05-31,Free,ML,6976
2024-05-31,Free,ML,6578
2024-05-31,Unknown,ML,0
2024-06-30,Canva Pro,ML,280
2024-06-30,Free,ML,8068
2024-06-30,Unknown,ML,1
2024-07-31,Canva for Teams,ML,302
2024-07-31,Canva for Teams,ML,456
2024-07-31,Canva for Teams,ML,471
2024-07-31,Canva for Teams,ML,225
2024-07-31,Canva for Teams,ML,454
2024-07-31,Canva Pro,ML,281
2024-07-31,Canva Pro - NFP,ML,37
2024-07-31,Education,ML,114
2024-07-31,Unknown,ML,1
2024-08-31,Canva Pro,ML,266
2024-08-31,Canva Pro,ML,291
2024-08-31,Canva Pro,ML,242
2024-08-31,Canva Pro - NFP,ML,36
2024-08-31,Canva Pro - NFP,ML,37
2024-09-30,Canva for Teams,ML,438
2024-09-30,Canva Pro,ML,281
2024-09-30,Canva Pro,ML,266
2024-09-30,Canva Pro - NFP,ML,32
2024-09-30,Canva Pro - NFP,ML,42
2024-09-30,Canva Pro - NFP,ML,37
2024-09-30,Canva Pro - NFP,ML,44
2024-09-30,Domain,ML,1
2024-09-30,Education,ML,204
2024-09-30,Free,ML,10553
2024-09-30,Free,ML,10486
2024-10-31,Canva for Teams,ML,302
2024-10-31,Canva Pro,ML,291
2024-10-31,Canva Pro - NFP,ML,44
2024-10-31,Education,ML,254
2024-10-31,Education,ML,539
2024-10-31,Free,ML,10486
2024-10-31,Unknown,ML,0
2024-10-31,Unknown,ML,1
2024-10-31,Unknown,ML,0
2024-11-30,Canva Pro,ML,266
2024-11-30,Canva Pro - NFP,ML,36
2024-11-30,Education,ML,330
2024-11-30,Education,ML,330
2024-11-30,Education,ML,539
2024-11-30,Enterprise,ML,0
2024-11-30,Free,ML,10486
2024-11-30,Free,ML,11280
2024-12-31,Education,ML,539
2024-12-31,Unknown,ML,0
2020-01-31,Canva for Teams,MM,96
2020-01-31,Canva Pro - NFP,MM,6
2020-01-31,Domain,MM,1
2020-01-31,Free,MM,4100
2020-01-31,Free,MM,3273
2020-01-31,Free,MM,3793
2020-01-31,Unknown,MM,2
2020-02-29,Canva for Teams,MM,94
2020-02-29,Canva for Teams,MM,180
2020-02-29,Canva Pro,MM,180
2020-02-29,Canva Pro,MM,70
2020-02-29,Canva Pro - NFP,MM,6
2020-02-29,Canva Pro - NFP,MM,8
2020-02-29,Education,MM,51
2020-02-29,Free,MM,5931
2020-03-31,Canva for Teams,MM,150
2020-03-31,Canva Pro - NFP,MM,9
2020-03-31,Education,MM,9
2020-03-31,Unknown,MM,7
2020-04-30,Canva for Teams,MM,94
2020-04-30,Canva for Teams,MM,96
2020-04-30,Canva Pro,MM,150
2020-04-30,Canva Pro - NFP,MM,11
2020-04-30,Canva Pro - NFP,MM,8
2020-04-30,Canva Pro - NFP,MM,8
2020-04-30,Education,MM,9
2020-04-30,Free,MM,3273
2020-04-30,Unknown,MM,1
2020-04-30,Unknown,MM,0
2020-05-31,Canva Pro,MM,180
2020-05-31,Canva Pro,MM,70
2020-05-31,Domain,MM,1
2020-06-30,Canva Pro,MM,180
2020-06-30,Enterprise,MM,6
2020-06-30,Free,MM,3432
2020-06-30,Unknown,MM,3
2020-06-30,Unknown,MM,1
2020-06-30,Unknown,MM,1
2020-07-31,Canva Pro,MM,206
2020-07-31,Canva Pro - NFP,MM,8
2020-07-31,Domain,MM,3
2020-07-31,Free,MM,3432
2020-07-31,Unknown,MM,1
2020-07-31,Unknown,MM,6
2020-07-31,Unknown,MM,0
2020-08-31,Canva Pro,MM,304
2020-08-31,Education,MM,76
2020-08-31,Unknown,MM,6
2020-09-30,Domain,MM,1
2020-09-30,Free,MM,9526
2020-09-30,Free,MM,8099
2020-10-31,Canva Pro,MM,161
2020-10-31,Canva Pro - NFP,MM,10
2020-11-30,Canva Pro - NFP,MM,6
2020-11-30,Canva Pro - NFP,MM,6
2020-11-30,Canva Pro - NFP,MM,17
2020-11-30,Domain,MM,1
2020-11-30,Education,MM,1
2020-12-31,Canva for Teams,MM,283
2020-12-31,Domain,MM,3
2020-12-31,Free,MM,3432
2020-12-31,Unknown,MM,1
2020-12-31,Unknown,MM,3
2021-01-31,Canva Pro,MM,487
2021-01-31,Canva Pro - NFP,MM,4
2021-01-31,Canva Pro - NFP,MM,5
2021-02-28,Canva for Teams,MM,407
2021-02-28,Canva Pro,MM,309
2021-02-28,Domain,MM,0
2021-02-28,Education,MM,42
2021-02-28,Free,MM,2977
2021-02-28,Unknown,MM,3
2021-03-31,Education,MM,152
2021-03-31,Unknown,MM,2
2021-04-30,Free,MM,7377
2021-04-30,Unknown,MM,0
2021-04-30,Unknown,MM,1
2021-05-31,Canva for Teams,MM,407
2021-06-30,Education,MM,330
2021-06-30,Education,MM,330
2021-06-30,Education,MM,121
2021-06-30,Unknown,MM,0
2021-07-31,Canva Pro - NFP,MM,14
2021-07-31,Free,MM,5099
2021-08-31,Canva Pro,MM,206
2021-08-31,Education,MM,109
2021-08-31,Free,MM,12142
2021-09-30,Canva for Teams,MM,614
2021-09-30,Canva Pro,MM,455
2021-09-30,Canva Pro,MM,455
2021-09-30,Domain,MM,0
2021-09-30,Enterprise,MM,1
2021-09-30,Free,MM,10660
2021-10-31,Education,MM,569
2021-10-31,Education,MM,635
2021-10-31,Unknown,MM,2
2021-10-31,Unknown,MM,0
2021-11-30,Canva Pro,MM,496
2021-11-30,Canva Pro,MM,541
2021-11-30,Canva Pro,MM,788
2021-11-30,Canva Pro - NFP,MM,5
2021-11-30,Free,MM,11075
2021-11-30,Free,MM,9197
2021-12-31,Canva Pro,MM,541
2021-12-31,Canva Pro,MM,635
2021-12-31,Canva Pro,MM,541
2021-12-31,Canva Pro - NFP,MM,10
2021-12-31,Canva Pro - NFP,MM,8
2021-12-31,Domain,MM,1
2021-12-31,Domain,MM,2
2021-12-31,Free,MM,10919
2021-12-31,Unknown,MM,1
2022-01-31,Canva Pro - NFP,MM,11
2022-01-31,Education,MM,496
2022-01-31,Free,MM,10919
2022-01-31,Unknown,MM,2
2022-02-28,Free,MM,10660
2022-02-28,Free,MM,11075
2022-03-31,Free,MM,10919
2022-03-31,Free,MM,11907
2022-04-30,Canva Pro,MM,979
2022-04-30,Canva Pro,MM,979
2022-04-30,Canva Pro - NFP,MM,32
2022-04-30,Unknown,MM,1
2022-05-31,Canva Pro,MM,814
2022-05-31,Canva Pro - NFP,MM,33
2022-05-31,Canva Pro - NFP,MM,24
2022-05-31,Education,MM,1108
2022-05-31,Free,MM,11265
2022-05-31,Unknown,MM,0
2022-06-30,Canva for Teams,MM,814
2022-06-30,Canva Pro - NFP,MM,33
2022-06-30,Canva Pro - NFP,MM,36
2022-06-30,Free,MM,22519
2022-06-30,Free,MM,14749
2022-06-30,Unknown,MM,0
2022-06-30,Unknown,MM,0
2022-07-31,Canva Pro - NFP,MM,33
2022-07-31,Canva Pro - NFP,MM,24
2022-07-31,Domain,MM,0
2022-07-31,Free,MM,18627
2022-07-31,Free,MM,25971
2022-07-31,Unknown,MM,0
2022-08-31,Canva Pro - NFP,MM,36
2022-08-31,Domain,MM,1
2022-08-31,Free,MM,24010
2022-09-30,Canva Pro,MM,837
2022-09-30,Domain,MM,6
2022-09-30,Domain,MM,1
2022-09-30,Unknown,MM,0
2022-09-30,Unknown,MM,0
2022-10-31,Canva Pro,MM,1440
2022-10-31,Canva Pro,MM,1330
2022-10-31,Canva Pro - NFP,MM,24
2022-10-31,Education,MM,855
2022-10-31,Education,MM,855
2022-10-31,Enterprise,MM,0
2022-10-31,Free,MM,14749
2022-10-31,Free,MM,24010
2022-11-30,Canva for Teams,MM,1330
2022-11-30,Canva Pro,MM,1330
2022-11-30,Canva Pro,MM,1585
2022-11-30,Canva Pro - NFP,MM,36
2022-11-30,Education,MM,910
2022-11-30,Education,MM,1043
2022-11-30,Education,MM,724
2022-11-30,Education,MM,1094
2022-11-30,Unknown,MM,1
2022-12-31,Canva Pro,MM,2008
2022-12-31,Canva Pro,MM,1440
2022-12-31,Canva Pro - NFP,MM,24
2022-12-31,Education,MM,793
2023-01-31,Canva Pro,MM,1631
2023-01-31,Canva Pro,MM,1473
2023-01-31,Canva Pro - NFP,MM,44
2023-01-31,Canva Pro - NFP,MM,44
2023-01-31,Canva Pro - NFP,MM,50
2023-01-31,Canva Pro - NFP,MM,50
2023-01-31,Education,MM,1094
2023-01-31,Unknown,MM,1
2023-01-31,Unknown,MM,0
2023-02-28,Canva Pro - NFP,MM,44
2023-02-28,Education,MM,969
2023-02-28,Education,MM,724
2023-03-31,Canva Pro,MM,1460
2023-03-31,Canva Pro - NFP,MM,44
2023-03-31,Enterprise,MM,1
2023-03-31,Free,MM,22490
2023-03-31,Free,MM,24010
2023-04-30,Canva Pro,MM,1631
2023-04-30,Canva Pro - NFP,MM,51
2023-04-30,Canva Pro - NFP,MM,41
2023-04-30,Canva Pro - NFP,MM,41
2023-04-30,Education,MM,1094
2023-04-30,Unknown,MM,0
2023-04-30,Unknown,MM,2
2023-05-31,Domain,MM,1
2023-05-31,Enterprise,MM,1
2023-05-31,Unknown,MM,3
2023-06-30,Canva Pro,MM,1684
2023-06-30,Domain,MM,1
2023-06-30,Free,MM,27269
2023-06-30,Free,MM,39304
2023-06-30,Unknown,MM,1
2023-06-30,Unknown,MM,0
